id,otel_id,otel_ad,yorum
651,134,Astoria Beach Hotel,"Havuz cocuk havuzu gibi, deniz imkani sunmuyor otel, otopark yok, yemek kisitli, fiyati sunduklarina gore cok yuksek"
652,134,Astoria Beach Hotel,Yemekler ve odalar guzel.
653,134,Astoria Beach Hotel,Eglence / Aktivite hic yok.  Denizde oel plaji yok .
654,212,Port Nature Luxury Resort Hotel Spa,her zaman biseyler yemek icin secenek olmasi guzel
655,212,Port Nature Luxury Resort Hotel Spa,denizi taslik
656,212,Port Nature Luxury Resort Hotel Spa,Yemek odalar temizlik
657,212,Port Nature Luxury Resort Hotel Spa,Bebek arabasi kirasi 10 euro olmasi   animasyonlar  daha iyi olabilir
658,212,Port Nature Luxury Resort Hotel Spa,sorun yasamadik misafirler birbirlerine gayet saygili ve persnel de bir o kadar da guleryuzlu.
659,212,Port Nature Luxury Resort Hotel Spa,1- cok kaliteli pecete bile kullanmalarina ragmen islak mendik zor buluyorduk. 2- personelin cikis yaparken tum musterilerin sanki potansiyel hirsizmis gibi valizlerini dedektor ile aramalari cok rahatsiz etti. bunun yerine giris ve cikislarda magazalardaki gibi dedektor sistemi olsa daha iyi olur dusuncesindeyim. 3- cocuk havuzunda cam kigi buldum ve gorevlilere vererek temizlenmesi konusunda uyardim. daha titiz olursa sevinirim.
660,212,Port Nature Luxury Resort Hotel Spa,Yeme icme gayet guzeldi ilgi alaka cok. Iyi cok memnun kaldik
661,78,Beach Club Doganay,Cocuk parkurunda calisan arzu hanim ve Huseyin bey cok cok mukemmel insanlardi onlar sayesinde cocuklarimiz cok guzel zaman gecirdiler cok tesekkur ederiz. Genel olarak hersey guzeldi.
662,78,Beach Club Doganay,Plajin taslik olmasi
663,78,Beach Club Doganay,temiz urun cesidi guzel hizmet kaliteli
664,78,Beach Club Doganay,et grubu yemekleri ozensiz.
665,78,Beach Club Doganay,Personeli gayet guler yuzlu ve cok calisan
666,78,Beach Club Doganay,Temizlik hijyen yetersiz
667,78,Beach Club Doganay,"tum otel calisanlari ozverili ve guler yuzlu hepsi yardimci olmak icin calisiyorlar. Oda temizligi iyi her gun mini bar dolduruluyor. Cocuk aktiviteleri cok iyi, hayvan dostu bir otel. Animatorler sevimli ve ilgililer. Tam anlamiyla aile oteli"
668,78,Beach Club Doganay,"Hindi eti cesitlerini dana eti nede vermeliler. Cafe kisminda Cesitlilik arttirilmali, gerekirse personel takviyesi yapilmali."
669,78,Beach Club Doganay,Hic olumsuz yonleri yokki ?? hepsi olumlu
670,78,Beach Club Doganay,5 gun kaldim olumsuz yonlerini goremedim
671,78,Beach Club Doganay,Cocuklar icin cok eglenceli.
672,78,Beach Club Doganay,Havuz kucuk. Deniz taslik. Yemekler lezzetsiz.
673,78,Beach Club Doganay,Denize yakin olmasi
674,78,Beach Club Doganay,Hizmet kalitesi
675,78,Beach Club Doganay,"Yeme icme hizmetleri, eglencesi, temizligi, personelin yaklasimi, otel girisinden cikisina kadar tum deneyimimiz on numara bes yildiz hakkediyor. Yemek ve iceceklerin cesidi, kalitesi, bollugu baska hicbir otelde hatta daha pahali olanlarda bile gormedigim seviyedeydi. Ilk defa istakoz, karides, yengec, kalamar servis eden otel gordum. Hazirlanan kokteyller, alkollu icecek kalitesi, alkolsuzlerin sunumu vs gercekten guzeldi. Gunun her saati otelde yiyecek birsey bulmak mumkun. Personel cok deneyimli, cozum odakli ve guler yuzluydu. Odamiz her gun temizlendi, havlular degistirildi. Animasyon ekibi cok profesyonel ve deneyimliydi. Ozellikle minik misafirlere disco yaptiran ablalara tesekkurler ?? Resepsiyonda calisan arkadaslar da son derece yardimsever ve hizla cozum getiren cinstendi."
676,78,Beach Club Doganay,"Denizi ve havuzu olmayan bir yerden gelen misafirler icin deniz guzel gelebilir, aquaparki cazip gorunebilir ancak bizim gibi denizin ve havuzun her turlusunu memleketinde goren Mersinliler icin denizi cocuklu ailelerin ve yuzme bilmeyenlerin girebilmesi cok sikintili derecede kayalik ve dalgaliydi. Denizin temizligine birsey diyemem, zira iskeleden girince baliklarla birlikte yuruyorsunuz. Fakat sahilden giris gercekten cok zor ve keyif vermiyor. Havuzlar uc tane fakat hepsi yukarida yazdigim sebepten dolayi cok kalabalik. Kulac atacak yer yok maalesef ?? Bir de belki kucuk birsey ama plaj havlusu degisimini otelin en uzak kosesine koymak biraz degistirmeyin der gibi olmus. Lutfen havuza ve lobiye yakin bir yere yerlestirin ??"
677,78,Beach Club Doganay,"Yemek cesitleri coktu ve Yemekler lezetliydi,   Cocuk eglence cesitler coktu."
678,78,Beach Club Doganay,Yemekler lezzetliydi
679,78,Beach Club Doganay,Bardak ve tabak temizligi kotuydu
680,78,Beach Club Doganay,Lokasyon olarak cok iyiydi yemek leri guzeldi odalar temiz ve duzenliydi
681,78,Beach Club Doganay,Havuzlari cok kucuktu bir de aracimizla gittigimizde otelin arka tarafindan soktular haliyle arka taraf kotuydu
682,78,Beach Club Doganay,"-Yemekler kaliteli ve yemek cesidi yeterli. -Temizlik oldukca iyi. -Denizi orta derecede memnun eder, cakilli ve cok kalabalik -Cay kahve ikrami yeterli -Animasyon ekibi profesyonel ve ilgili -Cocuklar icin 17:00-19:00 saatleri arasinda kucuk bir lunapark olmasi ve ucretsiz olmasi, cocuklu aileleri memnun eder"
683,78,Beach Club Doganay,-Alakart restoranda cok ciddi problem var. Balik alacartda yemek yedik. Hizmet kalitesi cok kotuydu -Kedilerin otel icerisine girmesine musade edilmemesi gerektigini dusunuyorum.
684,78,Beach Club Doganay,Personel cok iyi cok ilgili.Yemekler guzel.havuz guzel.
685,78,Beach Club Doganay,Deniz deniz deniz
686,78,Beach Club Doganay,Yemekler guzel
687,78,Beach Club Doganay,"Yatak ,arac park yeri denize girilememesi"
688,42,Lonicera Resort Spa Hotel,Personel guler yuzlu
689,42,Lonicera Resort Spa Hotel,Personelin guler yuzlulugu disinda hersey olumsuz
690,42,Lonicera Resort Spa Hotel,Denizi sig ve kumsal su sicakligi cocuklar icin ideal havuzlar yeterli buyuklukte ozellikle ana yemekleri acik bufeye gore cok iyiydi
691,42,Lonicera Resort Spa Hotel,Yemeklerdeki tatli reyonu lezzetsiz idi onun haricinde olumsuz bir durum gormedim
692,42,Lonicera Resort Spa Hotel,Personel cok yardimsever
693,42,Lonicera Resort Spa Hotel,Yemekler kotulesmis. Snack bar kisimlarinda havalandirma yok yemek yerken yaniyor insanlar . Aktiviteler cok vasat. Bu yil hicbirisini sonuna kadar izlemedik.
694,42,Lonicera Resort Spa Hotel,Aksam nasil  oluyordu anlayamadik.
695,42,Lonicera Resort Spa Hotel,Cok buyuk tesis oldugu icin biraz karisikti.  Aqua parkta kaydiraklarda kullanilan simit sayisi cok az.
696,345,Rich Melissa Hotel,Personel ilgili guleryuzlu yiyecek icecekte sinirr yoktu odalar temizdi gunluk temizlik yapildi giris saatinde esneklik gosterildi tesekkur ederiz..
697,345,Rich Melissa Hotel,Yemekler daha iyi olabilirdi.??
698,345,Rich Melissa Hotel,Otel tam bir fiyat performans oteli bu seneki tatillerin pahaliligina gore burasi cok cok iyiydi. Yemekler cesitli ve doyurucuydu valla yika basa yedik personelin ilgi alakali guzeldi. Ilgililerdi. Odalarda hic bir sikinti yasamadik. Havuz kucuktu ancak biz zaten cok girmedik etrafi gezmekten. Konum olarak merkezi yerde carsiya yuruyerek gittik geldik. Etrafta gezilecek yerlerin ortasinda kaliyor. Sadece bahce tarzi bir yeri olsa otel daha da super olurmustu.
699,345,Rich Melissa Hotel,"4 yildizi kontrol edilsin, ucret 4 yildiz, otel bildiginiz pansyon"
700,431,Kolibri Hotel,tatil deyince aklima gelecek  tek otel oldu ......
701,135,Malibu Resort Hotel,Temizlik ilgi alaka cok guzel
702,135,Malibu Resort Hotel,Yemekler ve ara ogunler daha cesitli ve daha lezzetli olmaliydi
703,135,Malibu Resort Hotel,Otel temiz personel ilgili
704,135,Malibu Resort Hotel,Yemekler ve ara ogunler hep ayni ve pek lezzetli degil
705,79,Hedef Beach Resort Spa,Yeme icme gayet guzel di ama insanlar cok musrif fazla alip cope gidiyor yiyecekler buna dikkat edilmesi gerektigini dusunuyorum.
706,79,Hedef Beach Resort Spa,Olumsuz yani calisan sayisi az gibiydi.
707,79,Hedef Beach Resort Spa,Fiyat uygunlugu
708,79,Hedef Beach Resort Spa,Hijyen ve yemek cesitliligi az
709,79,Hedef Beach Resort Spa,Havuz kapali havuz. Personel cok iyiydi.
710,79,Hedef Beach Resort Spa,Plaj ve yemekler iydegildi. Odalardaki minibarlar bos ayni masyon yok. Asansorler calismiyor eksik kalmis.
711,79,Hedef Beach Resort Spa,havuz cok iyi konumu guzel personel ilgiliydi sorunlari hemen cozuyorlar odalar genis  animasyon ekibinden sinci ye tesekkur ediyorum.
712,79,Hedef Beach Resort Spa,oda temizligi pek yapilmiyor  aksam animasyon yetersiz o yuzden aksamlari sikici geciyor.deniz tasli onada yapacak bisey yok tabi.eksikler illaki var ama parana gore  2 kurus odeyipde 10 kurusluk hizmet beklnmesin
713,79,Hedef Beach Resort Spa,"Havuzlar buyuk,kaydirak cocuklari Karpuz iyidi."
714,79,Hedef Beach Resort Spa,"Ultra hersey dahil dondurma bile yok,snack hep , ayni seyi cikariyor."
715,79,Hedef Beach Resort Spa,Olumlu yonu yok hersey pislik icinde
716,79,Hedef Beach Resort Spa,"Pis, cok kalabalik, heryerde sira var, personeller nerdeyse sizi dovecekler tam bir hayal kirikligi"
717,79,Hedef Beach Resort Spa,konum guzel sadece.
718,79,Hedef Beach Resort Spa,havuzun cikis saatleri kural yok. aqua onunde herkes dusuyor. hali onlemi yok. yemek sirasi cok fazla yemek istasyonlari artirilmali bi cesit iki yere konulmali . bardaklar hep sari ve pisti malesef. carsaflar yastiklar lekeliydi. temizlikciler odaya izinsiz giriyordu. icerde olmamiza ragmen .aksam yemekleri oglen yemeginin aynisiydi. asansorlerde asiri sira oluyor. aksam organizasyon cok zayif. sahilde sezlong daginik pis. yemek yeri klimasiz sicakta zor yani.sezlong sikinti az yetmiyor.
719,79,Hedef Beach Resort Spa,Personel ilgi alakasi sifir tabak istiyoruz birbirine soyluyor getiren yok oncelikle personelleri uyarmalilar icecek konusunda
720,79,Hedef Beach Resort Spa,Havuzu ve konumu cok guzel
721,79,Hedef Beach Resort Spa,"Bakimsiz, odasindan yemekhanesine kadar heryer pislik icinde amatorce yonetilen bir otel"
723,79,Hedef Beach Resort Spa,Personel sikintisi ve personellerin hal ve hareketleri yemekler ve yemek sirasinda cok uzun bekleme
724,79,Hedef Beach Resort Spa,Yiyecek icecek hic iyi degil 4 gun ayni yemegi yedik odalar berbat
725,79,Hedef Beach Resort Spa,Havuz iyiydi.Otel konum iyiydi.
726,79,Hedef Beach Resort Spa,Otel eski ve yenilenmeye muhtac.Personelin kiyafeti kotuydi.Yemekler basit ve kirmizi et yoktu.yemekler kotuydu.
727,79,Hedef Beach Resort Spa,- Calisan personel arkadaslar cok ilgili ve guleryuzluydu. Bizlere yaklasimlari gayet guzeldi. - Yemekler lezzetli ve guzeldi. - Odalar konforluydu.  - Lobideki koltuklar rahatti.
728,79,Hedef Beach Resort Spa,- Restorantta masa sandalye sayisi eksikti. Ozellikle aksam yemeginde ayakta bekledigimiz zamanlar oldu.  - Calisan personel arkadaslar cok ilgili ve guleryuzluydu. Bizlere yaklasimlari gayet guzeldi. Fakat ustleri tarafindan yogun baskidan dolayi stresli calisiyorlardi. Bu durum musterileri de huzursuz etmekteydi.   - Havuz yeterince temizlenmemekteydi.  - Plaj ve havuz havlusu degisimi haftada 3 gun ve belirli saatlerde yapilabilmesi sacmalikti.
729,43,Lrs Lake River Side Hotel Spa,Uc yildir tatil icin rezervasyon yaptiriyoruz ve tatil icin gidiyoruz.
730,43,Lrs Lake River Side Hotel Spa,Yok.memnunuz. olumsuz ozellikleri yok. Gayet iyi
731,43,Lrs Lake River Side Hotel Spa,Yemek ve icme kalitesi cok iyi
732,43,Lrs Lake River Side Hotel Spa,Eglence sifir berbat calisanlar yetersiz ve kaba
733,43,Lrs Lake River Side Hotel Spa,Mutfagi cok zengindi
734,43,Lrs Lake River Side Hotel Spa,Denizin konumu iyi degildi hic giremedik resmen bir de odalar cok eskiydi
735,454,Silver Hotel,"Ufak tefek aksakliklar disinda tam bir aile oteli. Personel guleryuzlu ve caliskan. Odalarin temizligi konusuna biraz daha ozen gosterelebilir ancak calisanlar ellerinden geleni yapmaya calisiyor. Mutfak ve cesitlilik iyi ancak kullanilan catal bicak ve tabaklar yenilenme istiyor gibi. Yogunluk olmasina karsin verilen hizmet iyi. Herhangi birsey icin 'bitti kalmadi' denilmiyor. ancak, cayin demlenmesi konusunda misafirlerin zamansiz mudahaleleri sikinti oluyor. Hersey icin tesekkurler."
736,454,Silver Hotel,"Beklentilerinize gore ve baktiginiz yere gore yani eksik ararsaniz bulursunuz, ancak ful olan bir otelde bir takim aksakliklarin olmasi normal. Belki spor gibi aktiveteler icin yeni alanlar olusturulabilir. Tesekkurler."
737,136,Olimpos Beach Hotel By Rrhr,Sahilin dibinde olmasi.
738,136,Olimpos Beach Hotel By Rrhr,Yemekler kotu. Sezlonglar hep doluydu. Golgelikler yetersizdi.
739,136,Olimpos Beach Hotel By Rrhr,Hersey cok guzeldi... Emegi gecen tuum personele sonsuz tesekkurler
740,136,Olimpos Beach Hotel By Rrhr,konumu cok guzel personel guleryuzlu
741,136,Olimpos Beach Hotel By Rrhr,plajda sezlonklar cok sik
742,298,Side Amour Hotel,14-18.08.2023 tarihleri arasinda 7 kisi konakladik. Memnun kalmadigim hicbir sey olmadi Otel gercekten fiyat performans oteli. 5 Yildizli o kocaman otellerden cok daha rahat bir tatil gecirdik. Sabahlari havuz kenarinda sezlong kapma yarisi yoktu. Hicbir zaman Yemek sirasi beklemedik . Calisanlar cok guler yuzlu. Herhangi bir isteginiz oldugunda hemen yapiyorlar.
743,298,Side Amour Hotel,Bana gore olumsuz degil ama deniz seven biri icin soylemek istiyorum denize sifir bir otel degil ama belirli saatlerde otelin servisi ile denize 5 dk da ulasabilirsiniz. Bence bu da bir eksik degil ama isteyenler icin soyluyorum animasyon ekibi yoktu.
744,298,Side Amour Hotel,"Yemekler ve temizlik idealdi her gun temizlik yaptilar ve talebim uzerine de odayi topladilar , yemek cesitliligi tatmin ediciydi , denize shuttle olmasi gibi hizmetleri cok iyi dusunulmus. Resepsiyondan memnun kaldik her turlu bize yardim etmeye calistilar tesekkurler"
745,298,Side Amour Hotel,"calisan personellerin kaba tavirlariyla karsi karsiya kaldik. Bir sey rica ettigimizde of puf gibi tepkiler ya da kalkip kendiniz alabilirsiniz gibi cevaplar verildi sok olduk . Internetin ucretli olmasi da cok memnun edici degildi, bu gune kadar konakladigimiz hic bir otelde internet para ile degildi."
746,138,Siesta Beach Apart Hotel,Oda fiyata gore guzel
747,138,Siesta Beach Apart Hotel,Oda genisligi  Temizlik
748,138,Siesta Beach Apart Hotel,Yat limani yuzunden plaji asiri kirli Plaj tasli
749,137,Romance Beach Hotel,Otelin konumu ve plaji cok iyi idi.Havuzu ufak ama guzeldi.
750,137,Romance Beach Hotel,"Arabayi park edecek yer bulamadik,minibar dolaplari oldukca eski ve calismiyor.Odaya kapiya vurulmadan giriliyor.Asansorler ufak."
751,137,Romance Beach Hotel,"Denize cok yakin olmasi, havuzunun yeterli olmasi, kahvaltinin guzel ve doyurucu olmasi"
752,137,Romance Beach Hotel,"Oda kapilarinin cok eski olmasi bu sebeple guven vermemesi, odada kullanilan yataklarin eski olmasi."
753,80,Hedef Resort Hotel Spa,"calisanlar saygili ve kibardi. havuz buyuklugu yeterli,denize ve otoyola cok yakin. oda kalitesi bize yeterli geldi. genelde aileler vardi,ortam sicak ve rahatti."
754,80,Hedef Resort Hotel Spa,biz yemekleri begenmedik.bu konuyla ilgili calisma yapilmali. denize girdigimiz yerde de kayalik vardi benim ve cocugun ayagi tastan dolayi kanadi.
755,80,Hedef Resort Hotel Spa,Odasi guzeldi havuzlari genisti kaydiraklari yeterli cok fazla yemek cesidi vardi calisanlar iyiydi
756,80,Hedef Resort Hotel Spa,"Dehset kalabalik, yemekhanede tabaklar guzel temizlenmiyor siradaki herkes temiz tabak seciyor pecete ile temizliyor hic hijyen deil yemek artiklari oluyor tabakalarda. kalabaliga yetisebilmek icin acele den kaynakli galiba upuzun yemek siralari izgara gibi bolumlerde kuyruklar uzun bide pismesi bekleniyor yemek yemek eziyet haline geldi diyebilirim . Animasyon yetersiz sadece cocuklara bir sarki dans yetiskinlere bir kere yarisma ve aksam animasyonu bitiyor daha cok klapa gitmek icin davet ediliyor. gunduz anonslar diger havuzlardan duyulmuyor kucuk havuzda yapiliyor hersey. Cocuk cok diye o havuzun yaninda olmadigimiz icin ne anonsu anladik ne animasyonlari gorduk. Birdaha gitmeyecegim gercekten kalabaliktan yemek sirasi beklemekten aman ayakta kalmayalm masa tutalm derdinden sitresoldm"
757,80,Hedef Resort Hotel Spa,"Ulasim gayet iyi. Yemek cesitleri yeterli . ( meyve cesitleri haric) Havuz , deniz gayet guzel. Temizlik yeterli ."
758,80,Hedef Resort Hotel Spa,"Banyo , wc ler mimari onarim gerekli.  Eglenceye yonelik hizmetler yeterli degil."
759,80,Hedef Resort Hotel Spa,Havuz guzel sezlong sikintisi yok
842,52,Orange County Kemer,"Yemekler, eglence, konum"
760,80,Hedef Resort Hotel Spa,Yemekler cok kotu cigerden baska bise yok  icecek sirasi beklemekle geciyor zamanin cogu. Oda banyo tuvalet cok kotu
761,80,Hedef Resort Hotel Spa,Hersey anlatildigi gibi kotu veya eksik diyebilecegim herhangi birsey yok gayet yeterli yani odaya su birakmalari dahi cok guzel bi dusunce
762,80,Hedef Resort Hotel Spa,Olumsuz bi durum goremedim olsa yazicam ama yok
763,80,Hedef Resort Hotel Spa,Icecek ve izgaralarda sira olusmasi ve uzun surmesi
764,80,Hedef Resort Hotel Spa,Olumlu yonu yok
765,80,Hedef Resort Hotel Spa,Olumsuz yonu cok
766,80,Hedef Resort Hotel Spa,Oda ferahti sadece
767,80,Hedef Resort Hotel Spa,Kac senedir tatile giderim ilk defa boyle kotusune rastladim
768,80,Hedef Resort Hotel Spa,Oda genisligi
769,80,Hedef Resort Hotel Spa,Yiyecek icecek kalitesi ve otel genel hijyeni Turk kulturune ve damak tadina pek uygun degil
770,80,Hedef Resort Hotel Spa,Havuz sayisi yeterli. Konum iyi.
771,80,Hedef Resort Hotel Spa,Personel berbat. Ozellikle resepsiyon calisanlari. Yemekler cok kotu. Hersey cok plansiz. Yemek esnasinda soguk suya ulasmak imkansiz. Tatlilar kotu ve cesit az. Kirmizi et hic yok. Ozellikle tavuk ve balik kizartan arkadaslar cok saygisizlar.
772,80,Hedef Resort Hotel Spa,Konumu ve cok pahali olmamasi
773,80,Hedef Resort Hotel Spa,Calisamlarin hepsi cok kaba.Restorantta bir yemek icin yarim saat sira bekledik.
774,80,Hedef Resort Hotel Spa,Oteli begenmedigimi ve iade etmek istedigimi soyledigimde bana hemen yardimci olabileceklerini soylemeleri guzeldi tesekkur ederim.
775,80,Hedef Resort Hotel Spa,Yukarida belirtmis oldugum olumsuzluklara ilave sahil Bar ve sinek Bar cok kotu Aksam yemeginden kalan pislikler hala disaridaki izgara bolumunde sabah kahvaltisinda dahi yerinde duruyordu havalandirma otelde hic yok Sadece odalarda klima var insanlarin yemek sirasinda tabak catal kasik Beklerken ?syan edip catal kasik lari birbirine vurarak tepki gosterdiklerini dahi gordum O sinirle calisanlara serzeniste bulunduklarini gordum uzuldum ancak calisanlar da yetersiz yetisemiyorlar kapasite ile ilgili bir problem oldugunu dusunmuyorum sorun Bence yonetimsel buna cozum bulunmasi gerekir.
776,80,Hedef Resort Hotel Spa,Olumlu yonu yok otelin.
777,80,Hedef Resort Hotel Spa,"Hijyen sifir,yemekler yenilecek gibi degil kokuyor,icecekleri su ile karistiriyorlar ucuz olsun diye.. ne kola icebiliyorsunuz,nede bira su icmis gibisiniz aktivite yok.. lobilerde serinlemek icin oturmak istiyorsun klima altinda onlarda calismiyor..serinlemek istiyorsaniz odaniza gitmeniz gerek klima bir tek orada calisiyor.."
778,213,Porto Bello Hotel Resort Spa,Calisanlar cok guleryuzlu  ve yardimsever odalar hijyenik ve konforlu
779,213,Porto Bello Hotel Resort Spa,Calisanlar ve otel cok guzeldi
