id,otel_id,otel_ad,yorum,opion,score
681,78,Beach Club Doganay,Havuzlari cok kucuktu bir de aracimizla gittigimizde otelin arka tarafindan soktular haliyle arka taraf kotuydu,olumsuz,0.9747092723846436
682,78,Beach Club Doganay,"-Yemekler kaliteli ve yemek cesidi yeterli. -Temizlik oldukca iyi. -Denizi orta derecede memnun eder, cakilli ve cok kalabalik -Cay kahve ikrami yeterli -Animasyon ekibi profesyonel ve ilgili -Cocuklar icin 17:00-19:00 saatleri arasinda kucuk bir lunapark olmasi ve ucretsiz olmasi, cocuklu aileleri memnun eder",olumlu,0.9863480925559998
683,78,Beach Club Doganay,-Alakart restoranda cok ciddi problem var. Balik alacartda yemek yedik. Hizmet kalitesi cok kotuydu -Kedilerin otel icerisine girmesine musade edilmemesi gerektigini dusunuyorum.,olumsuz,0.997981071472168
684,78,Beach Club Doganay,Personel cok iyi cok ilgili.Yemekler guzel.havuz guzel.,olumlu,0.9869893193244934
685,78,Beach Club Doganay,Deniz deniz deniz,olumlu,0.7354124188423157
686,78,Beach Club Doganay,Yemekler guzel,olumlu,0.9837927222251892
687,78,Beach Club Doganay,"Yatak ,arac park yeri denize girilememesi",olumlu,0.5012162923812866
688,42,Lonicera Resort Spa Hotel,Personel guler yuzlu,olumlu,0.9664523601531982
689,42,Lonicera Resort Spa Hotel,Personelin guler yuzlulugu disinda hersey olumsuz,olumsuz,0.8988518714904785
690,42,Lonicera Resort Spa Hotel,Denizi sig ve kumsal su sicakligi cocuklar icin ideal havuzlar yeterli buyuklukte ozellikle ana yemekleri acik bufeye gore cok iyiydi,olumlu,0.983222246170044
691,42,Lonicera Resort Spa Hotel,Yemeklerdeki tatli reyonu lezzetsiz idi onun haricinde olumsuz bir durum gormedim,olumlu,0.865617036819458
692,42,Lonicera Resort Spa Hotel,Personel cok yardimsever,olumlu,0.9778669476509094
693,42,Lonicera Resort Spa Hotel,Yemekler kotulesmis. Snack bar kisimlarinda havalandirma yok yemek yerken yaniyor insanlar . Aktiviteler cok vasat. Bu yil hicbirisini sonuna kadar izlemedik.,olumsuz,0.9842762351036072
694,42,Lonicera Resort Spa Hotel,Aksam nasil  oluyordu anlayamadik.,olumsuz,0.5140339136123657
695,42,Lonicera Resort Spa Hotel,Cok buyuk tesis oldugu icin biraz karisikti.  Aqua parkta kaydiraklarda kullanilan simit sayisi cok az.,olumsuz,0.9588943719863892
696,345,Rich Melissa Hotel,Personel ilgili guleryuzlu yiyecek icecekte sinirr yoktu odalar temizdi gunluk temizlik yapildi giris saatinde esneklik gosterildi tesekkur ederiz..,olumlu,0.9915689826011658
697,345,Rich Melissa Hotel,Yemekler daha iyi olabilirdi.??,olumsuz,0.6031981706619263
698,345,Rich Melissa Hotel,Otel tam bir fiyat performans oteli bu seneki tatillerin pahaliligina gore burasi cok cok iyiydi. Yemekler cesitli ve doyurucuydu valla yika basa yedik personelin ilgi alakali guzeldi. Ilgililerdi. Odalarda hic bir sikinti yasamadik. Havuz kucuktu ancak biz zaten cok girmedik etrafi gezmekten. Konum olarak merkezi yerde carsiya yuruyerek gittik geldik. Etrafta gezilecek yerlerin ortasinda kaliyor. Sadece bahce tarzi bir yeri olsa otel daha da super olurmustu.,olumlu,0.8342891335487366
699,345,Rich Melissa Hotel,"4 yildizi kontrol edilsin, ucret 4 yildiz, otel bildiginiz pansyon",olumlu,0.6812990307807922
700,431,Kolibri Hotel,tatil deyince aklima gelecek  tek otel oldu ......,olumlu,0.7431222200393677
701,135,Malibu Resort Hotel,Temizlik ilgi alaka cok guzel,olumlu,0.9973756074905396
702,135,Malibu Resort Hotel,Yemekler ve ara ogunler daha cesitli ve daha lezzetli olmaliydi,olumsuz,0.7238935232162476
703,135,Malibu Resort Hotel,Otel temiz personel ilgili,olumlu,0.9718483090400696
704,135,Malibu Resort Hotel,Yemekler ve ara ogunler hep ayni ve pek lezzetli degil,olumsuz,0.7501397728919983
705,79,Hedef Beach Resort Spa,Yeme icme gayet guzel di ama insanlar cok musrif fazla alip cope gidiyor yiyecekler buna dikkat edilmesi gerektigini dusunuyorum.,olumlu,0.9942690134048462
706,79,Hedef Beach Resort Spa,Olumsuz yani calisan sayisi az gibiydi.,olumsuz,0.9957159757614136
707,79,Hedef Beach Resort Spa,Fiyat uygunlugu,olumlu,0.9802588820457458
708,79,Hedef Beach Resort Spa,Hijyen ve yemek cesitliligi az,olumsuz,0.8691068887710571
709,79,Hedef Beach Resort Spa,Havuz kapali havuz. Personel cok iyiydi.,olumlu,0.9645437598228455
710,79,Hedef Beach Resort Spa,Plaj ve yemekler iydegildi. Odalardaki minibarlar bos ayni masyon yok. Asansorler calismiyor eksik kalmis.,olumsuz,0.6857927441596985
711,79,Hedef Beach Resort Spa,havuz cok iyi konumu guzel personel ilgiliydi sorunlari hemen cozuyorlar odalar genis  animasyon ekibinden sinci ye tesekkur ediyorum.,olumlu,0.9855062365531921
712,79,Hedef Beach Resort Spa,oda temizligi pek yapilmiyor  aksam animasyon yetersiz o yuzden aksamlari sikici geciyor.deniz tasli onada yapacak bisey yok tabi.eksikler illaki var ama parana gore  2 kurus odeyipde 10 kurusluk hizmet beklnmesin,olumsuz,0.8920627236366272
713,79,Hedef Beach Resort Spa,"Havuzlar buyuk,kaydirak cocuklari Karpuz iyidi.",olumlu,0.9947681427001953
714,79,Hedef Beach Resort Spa,"Ultra hersey dahil dondurma bile yok,snack hep , ayni seyi cikariyor.",olumlu,0.8784599304199219
715,79,Hedef Beach Resort Spa,Olumlu yonu yok hersey pislik icinde,olumsuz,0.9941259026527405
716,79,Hedef Beach Resort Spa,"Pis, cok kalabalik, heryerde sira var, personeller nerdeyse sizi dovecekler tam bir hayal kirikligi",olumsuz,0.9981275200843811
717,79,Hedef Beach Resort Spa,konum guzel sadece.,olumlu,0.9956977367401123
718,79,Hedef Beach Resort Spa,havuzun cikis saatleri kural yok. aqua onunde herkes dusuyor. hali onlemi yok. yemek sirasi cok fazla yemek istasyonlari artirilmali bi cesit iki yere konulmali . bardaklar hep sari ve pisti malesef. carsaflar yastiklar lekeliydi. temizlikciler odaya izinsiz giriyordu. icerde olmamiza ragmen .aksam yemekleri oglen yemeginin aynisiydi. asansorlerde asiri sira oluyor. aksam organizasyon cok zayif. sahilde sezlong daginik pis. yemek yeri klimasiz sicakta zor yani.sezlong sikinti az yetmiyor.,olumsuz,0.9718688130378723
719,79,Hedef Beach Resort Spa,Personel ilgi alakasi sifir tabak istiyoruz birbirine soyluyor getiren yok oncelikle personelleri uyarmalilar icecek konusunda,olumlu,0.6768935322761536
720,79,Hedef Beach Resort Spa,Havuzu ve konumu cok guzel,olumlu,0.9665749073028564
721,79,Hedef Beach Resort Spa,"Bakimsiz, odasindan yemekhanesine kadar heryer pislik icinde amatorce yonetilen bir otel",olumsuz,0.9975963830947876
723,79,Hedef Beach Resort Spa,Personel sikintisi ve personellerin hal ve hareketleri yemekler ve yemek sirasinda cok uzun bekleme,olumlu,0.6734395623207092
724,79,Hedef Beach Resort Spa,Yiyecek icecek hic iyi degil 4 gun ayni yemegi yedik odalar berbat,olumsuz,0.9960209131240845
725,79,Hedef Beach Resort Spa,Havuz iyiydi.Otel konum iyiydi.,olumlu,0.9804791808128357
726,79,Hedef Beach Resort Spa,Otel eski ve yenilenmeye muhtac.Personelin kiyafeti kotuydi.Yemekler basit ve kirmizi et yoktu.yemekler kotuydu.,olumsuz,0.9926337599754333
727,79,Hedef Beach Resort Spa,- Calisan personel arkadaslar cok ilgili ve guleryuzluydu. Bizlere yaklasimlari gayet guzeldi. - Yemekler lezzetli ve guzeldi. - Odalar konforluydu.  - Lobideki koltuklar rahatti.,olumlu,0.9869192242622375
728,79,Hedef Beach Resort Spa,- Restorantta masa sandalye sayisi eksikti. Ozellikle aksam yemeginde ayakta bekledigimiz zamanlar oldu.  - Calisan personel arkadaslar cok ilgili ve guleryuzluydu. Bizlere yaklasimlari gayet guzeldi. Fakat ustleri tarafindan yogun baskidan dolayi stresli calisiyorlardi. Bu durum musterileri de huzursuz etmekteydi.   - Havuz yeterince temizlenmemekteydi.  - Plaj ve havuz havlusu degisimi haftada 3 gun ve belirli saatlerde yapilabilmesi sacmalikti.,olumsuz,0.5196765661239624
729,43,Lrs Lake River Side Hotel Spa,Uc yildir tatil icin rezervasyon yaptiriyoruz ve tatil icin gidiyoruz.,olumlu,0.9242526292800903
730,43,Lrs Lake River Side Hotel Spa,Yok.memnunuz. olumsuz ozellikleri yok. Gayet iyi,olumlu,0.9886447787284851
731,43,Lrs Lake River Side Hotel Spa,Yemek ve icme kalitesi cok iyi,olumlu,0.996624231338501
732,43,Lrs Lake River Side Hotel Spa,Eglence sifir berbat calisanlar yetersiz ve kaba,olumsuz,0.994536817073822
733,43,Lrs Lake River Side Hotel Spa,Mutfagi cok zengindi,olumlu,0.9712249636650085
734,43,Lrs Lake River Side Hotel Spa,Denizin konumu iyi degildi hic giremedik resmen bir de odalar cok eskiydi,olumsuz,0.9980109930038452
735,454,Silver Hotel,"Ufak tefek aksakliklar disinda tam bir aile oteli. Personel guleryuzlu ve caliskan. Odalarin temizligi konusuna biraz daha ozen gosterelebilir ancak calisanlar ellerinden geleni yapmaya calisiyor. Mutfak ve cesitlilik iyi ancak kullanilan catal bicak ve tabaklar yenilenme istiyor gibi. Yogunluk olmasina karsin verilen hizmet iyi. Herhangi birsey icin 'bitti kalmadi' denilmiyor. ancak, cayin demlenmesi konusunda misafirlerin zamansiz mudahaleleri sikinti oluyor. Hersey icin tesekkurler.",olumlu,0.9638277888298035
736,454,Silver Hotel,"Beklentilerinize gore ve baktiginiz yere gore yani eksik ararsaniz bulursunuz, ancak ful olan bir otelde bir takim aksakliklarin olmasi normal. Belki spor gibi aktiveteler icin yeni alanlar olusturulabilir. Tesekkurler.",olumlu,0.6371108293533325
737,136,Olimpos Beach Hotel By Rrhr,Sahilin dibinde olmasi.,olumlu,0.7265668511390686
738,136,Olimpos Beach Hotel By Rrhr,Yemekler kotu. Sezlonglar hep doluydu. Golgelikler yetersizdi.,olumsuz,0.9953334331512451
739,136,Olimpos Beach Hotel By Rrhr,Hersey cok guzeldi... Emegi gecen tuum personele sonsuz tesekkurler,olumlu,0.9968342185020447
740,136,Olimpos Beach Hotel By Rrhr,konumu cok guzel personel guleryuzlu,olumlu,0.9903321862220764
741,136,Olimpos Beach Hotel By Rrhr,plajda sezlonklar cok sik,olumsuz,0.9936277270317078
742,298,Side Amour Hotel,14-18.08.2023 tarihleri arasinda 7 kisi konakladik. Memnun kalmadigim hicbir sey olmadi Otel gercekten fiyat performans oteli. 5 Yildizli o kocaman otellerden cok daha rahat bir tatil gecirdik. Sabahlari havuz kenarinda sezlong kapma yarisi yoktu. Hicbir zaman Yemek sirasi beklemedik . Calisanlar cok guler yuzlu. Herhangi bir isteginiz oldugunda hemen yapiyorlar.,olumlu,0.996567964553833
743,298,Side Amour Hotel,Bana gore olumsuz degil ama deniz seven biri icin soylemek istiyorum denize sifir bir otel degil ama belirli saatlerde otelin servisi ile denize 5 dk da ulasabilirsiniz. Bence bu da bir eksik degil ama isteyenler icin soyluyorum animasyon ekibi yoktu.,olumlu,0.9803323745727539
744,298,Side Amour Hotel,"Yemekler ve temizlik idealdi her gun temizlik yaptilar ve talebim uzerine de odayi topladilar , yemek cesitliligi tatmin ediciydi , denize shuttle olmasi gibi hizmetleri cok iyi dusunulmus. Resepsiyondan memnun kaldik her turlu bize yardim etmeye calistilar tesekkurler",olumlu,0.9780972599983215
745,298,Side Amour Hotel,"calisan personellerin kaba tavirlariyla karsi karsiya kaldik. Bir sey rica ettigimizde of puf gibi tepkiler ya da kalkip kendiniz alabilirsiniz gibi cevaplar verildi sok olduk . Internetin ucretli olmasi da cok memnun edici degildi, bu gune kadar konakladigimiz hic bir otelde internet para ile degildi.",olumsuz,0.9723333120346069
746,138,Siesta Beach Apart Hotel,Oda fiyata gore guzel,olumlu,0.9938166737556458
747,138,Siesta Beach Apart Hotel,Oda genisligi  Temizlik,olumlu,0.9022851586341858
748,138,Siesta Beach Apart Hotel,Yat limani yuzunden plaji asiri kirli Plaj tasli,olumsuz,0.9826624989509583
749,137,Romance Beach Hotel,Otelin konumu ve plaji cok iyi idi.Havuzu ufak ama guzeldi.,olumlu,0.9825396537780762
750,137,Romance Beach Hotel,"Arabayi park edecek yer bulamadik,minibar dolaplari oldukca eski ve calismiyor.Odaya kapiya vurulmadan giriliyor.Asansorler ufak.",olumsuz,0.9760047793388367
751,137,Romance Beach Hotel,"Denize cok yakin olmasi, havuzunun yeterli olmasi, kahvaltinin guzel ve doyurucu olmasi",olumlu,0.9936824440956116
752,137,Romance Beach Hotel,"Oda kapilarinin cok eski olmasi bu sebeple guven vermemesi, odada kullanilan yataklarin eski olmasi.",olumsuz,0.9469810128211975
753,80,Hedef Resort Hotel Spa,"calisanlar saygili ve kibardi. havuz buyuklugu yeterli,denize ve otoyola cok yakin. oda kalitesi bize yeterli geldi. genelde aileler vardi,ortam sicak ve rahatti.",olumlu,0.9673914313316345
754,80,Hedef Resort Hotel Spa,biz yemekleri begenmedik.bu konuyla ilgili calisma yapilmali. denize girdigimiz yerde de kayalik vardi benim ve cocugun ayagi tastan dolayi kanadi.,olumsuz,0.9528520703315735
755,80,Hedef Resort Hotel Spa,Odasi guzeldi havuzlari genisti kaydiraklari yeterli cok fazla yemek cesidi vardi calisanlar iyiydi,olumlu,0.9953038692474365
756,80,Hedef Resort Hotel Spa,"Dehset kalabalik, yemekhanede tabaklar guzel temizlenmiyor siradaki herkes temiz tabak seciyor pecete ile temizliyor hic hijyen deil yemek artiklari oluyor tabakalarda. kalabaliga yetisebilmek icin acele den kaynakli galiba upuzun yemek siralari izgara gibi bolumlerde kuyruklar uzun bide pismesi bekleniyor yemek yemek eziyet haline geldi diyebilirim . Animasyon yetersiz sadece cocuklara bir sarki dans yetiskinlere bir kere yarisma ve aksam animasyonu bitiyor daha cok klapa gitmek icin davet ediliyor. gunduz anonslar diger havuzlardan duyulmuyor kucuk havuzda yapiliyor hersey. Cocuk cok diye o havuzun yaninda olmadigimiz icin ne anonsu anladik ne animasyonlari gorduk. Birdaha gitmeyecegim gercekten kalabaliktan yemek sirasi beklemekten aman ayakta kalmayalm masa tutalm derdinden sitresoldm",olumsuz,0.9855474233627319
757,80,Hedef Resort Hotel Spa,"Ulasim gayet iyi. Yemek cesitleri yeterli . ( meyve cesitleri haric) Havuz , deniz gayet guzel. Temizlik yeterli .",olumlu,0.9944466352462769
758,80,Hedef Resort Hotel Spa,"Banyo , wc ler mimari onarim gerekli.  Eglenceye yonelik hizmetler yeterli degil.",olumsuz,0.6678866744041443
759,80,Hedef Resort Hotel Spa,Havuz guzel sezlong sikintisi yok,olumlu,0.9058101177215576
842,52,Orange County Kemer,"Yemekler, eglence, konum",olumlu,0.8052647709846497
760,80,Hedef Resort Hotel Spa,Yemekler cok kotu cigerden baska bise yok  icecek sirasi beklemekle geciyor zamanin cogu. Oda banyo tuvalet cok kotu,olumsuz,0.9911531209945679
761,80,Hedef Resort Hotel Spa,Hersey anlatildigi gibi kotu veya eksik diyebilecegim herhangi birsey yok gayet yeterli yani odaya su birakmalari dahi cok guzel bi dusunce,olumlu,0.9977474808692932
762,80,Hedef Resort Hotel Spa,Olumsuz bi durum goremedim olsa yazicam ama yok,olumsuz,0.5761867165565491
763,80,Hedef Resort Hotel Spa,Icecek ve izgaralarda sira olusmasi ve uzun surmesi,olumlu,0.7050292491912842
764,80,Hedef Resort Hotel Spa,Olumlu yonu yok,olumsuz,0.9941431879997253
765,80,Hedef Resort Hotel Spa,Olumsuz yonu cok,olumsuz,0.9959067702293396
766,80,Hedef Resort Hotel Spa,Oda ferahti sadece,olumlu,0.6199676990509033
767,80,Hedef Resort Hotel Spa,Kac senedir tatile giderim ilk defa boyle kotusune rastladim,olumsuz,0.9955491423606873
768,80,Hedef Resort Hotel Spa,Oda genisligi,olumlu,0.9761077761650085
769,80,Hedef Resort Hotel Spa,Yiyecek icecek kalitesi ve otel genel hijyeni Turk kulturune ve damak tadina pek uygun degil,olumsuz,0.9968410134315491
770,80,Hedef Resort Hotel Spa,Havuz sayisi yeterli. Konum iyi.,olumlu,0.9941126108169556
771,80,Hedef Resort Hotel Spa,Personel berbat. Ozellikle resepsiyon calisanlari. Yemekler cok kotu. Hersey cok plansiz. Yemek esnasinda soguk suya ulasmak imkansiz. Tatlilar kotu ve cesit az. Kirmizi et hic yok. Ozellikle tavuk ve balik kizartan arkadaslar cok saygisizlar.,olumsuz,0.9983977675437927
772,80,Hedef Resort Hotel Spa,Konumu ve cok pahali olmamasi,olumlu,0.8663440942764282
773,80,Hedef Resort Hotel Spa,Calisamlarin hepsi cok kaba.Restorantta bir yemek icin yarim saat sira bekledik.,olumsuz,0.9463983178138733
774,80,Hedef Resort Hotel Spa,Oteli begenmedigimi ve iade etmek istedigimi soyledigimde bana hemen yardimci olabileceklerini soylemeleri guzeldi tesekkur ederim.,olumlu,0.9912592768669128
775,80,Hedef Resort Hotel Spa,Yukarida belirtmis oldugum olumsuzluklara ilave sahil Bar ve sinek Bar cok kotu Aksam yemeginden kalan pislikler hala disaridaki izgara bolumunde sabah kahvaltisinda dahi yerinde duruyordu havalandirma otelde hic yok Sadece odalarda klima var insanlarin yemek sirasinda tabak catal kasik Beklerken ?syan edip catal kasik lari birbirine vurarak tepki gosterdiklerini dahi gordum O sinirle calisanlara serzeniste bulunduklarini gordum uzuldum ancak calisanlar da yetersiz yetisemiyorlar kapasite ile ilgili bir problem oldugunu dusunmuyorum sorun Bence yonetimsel buna cozum bulunmasi gerekir.,olumsuz,0.9694122672080994
776,80,Hedef Resort Hotel Spa,Olumlu yonu yok otelin.,olumsuz,0.9958174824714661
777,80,Hedef Resort Hotel Spa,"Hijyen sifir,yemekler yenilecek gibi degil kokuyor,icecekleri su ile karistiriyorlar ucuz olsun diye.. ne kola icebiliyorsunuz,nede bira su icmis gibisiniz aktivite yok.. lobilerde serinlemek icin oturmak istiyorsun klima altinda onlarda calismiyor..serinlemek istiyorsaniz odaniza gitmeniz gerek klima bir tek orada calisiyor..",olumsuz,0.9908616542816162
778,213,Porto Bello Hotel Resort Spa,Calisanlar cok guleryuzlu  ve yardimsever odalar hijyenik ve konforlu,olumlu,0.9934272170066833
779,213,Porto Bello Hotel Resort Spa,Calisanlar ve otel cok guzeldi,olumlu,0.9915797710418701
780,213,Porto Bello Hotel Resort Spa,"Denize cok yakin,personel guler yuzlu,",olumlu,0.9928807616233826
781,213,Porto Bello Hotel Resort Spa,Kokteyl cesitleri iyilestirilebilir.,olumlu,0.9449053406715393
782,44,Lrs Port River Hotel Spa,Personel davranisi,olumlu,0.7233917117118835
783,44,Lrs Port River Hotel Spa,Ortak kullanim alanlari hijyenligi,olumlu,0.8139846324920654
784,44,Lrs Port River Hotel Spa,Hersey guzeldi. Bir sikinti yapamadim. Dinlendim emegi gecenlere tesekkurler.,olumlu,0.9906271696090698
785,44,Lrs Port River Hotel Spa,Gece eglencesi yetersiz. Sanki hicbir planlama yapilmamis rastgele siradan birseyler yapiliyor gibi geldi bana. Geceler sonuk gecti. Birde havuz kenarinda semsiyeler yetersiz.,olumsuz,0.9189270734786987
786,20,Crystal Admiral Resort Suites Spa,Otelde 7/24 yiyecek icecek var. Cok cesit yemek mevcut . Calisanlar da cok iyiydi yardimci oluyorlar.,olumlu,0.9840662479400635
787,20,Crystal Admiral Resort Suites Spa,Klima sistemi ve telefonla iletisim zor oluyor yogunluktan galiba.,olumlu,0.5530849695205688
788,20,Crystal Admiral Resort Suites Spa,Yemekler lezzetli cesit yeterli 7/24 bar ve yemek var dolu dolu bir otel eglence yeme icme vs,olumlu,0.9300615787506104
789,20,Crystal Admiral Resort Suites Spa,Oda temizligi cok yetersiz otel cok kalabalik yemek masasi bulmak ozellikle aksam cok zor cocuklarla geri dondugumuz oldu senzlong ayni sekilde yetersiz onun disinda otel havasiz asansorler bozuk ve pis restaurant da tabaklar lekeli olabiliyor,olumsuz,0.9949806928634644
790,20,Crystal Admiral Resort Suites Spa,Yeme icme konusunda gayet iyiydi. Havuzlar yeterli animasyon ekibi ise oldukca ilgiliydi. Havuz oyunlarinin cesidi fazlaydi. Ozellikle yetiskin ve Cocuk aquparki fazlasiyla memnun etti. Otel konusunda tek olumsuz yonu cok kalabalik olmasiydi. Oda sayisi fazla olmasi bu durumu ortaya cikariyor tabi. Kisaca ailece memnun kaldik.,olumlu,0.976589024066925
